Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob_false,Predicted Prob_true,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6620360345530241,0.33796396544697593,0,1,pilot-containment-cone-plate-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4555103296517363,0.5444896703482637,1,1,pilot-containment-cone-plate-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.08763893232416398,0.912361067675836,1,0,pilot-containment-cone-plate-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.3114796038139016,0.6885203961860984,1,1,pilot-containment-cone-plate-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.1920993368747279,0.8079006631252721,1,1,pilot-containment-cone-plate-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.011290646805839466,0.9887093531941605,1,1,pilot-containment-cone-plate-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5483414807461406,0.4516585192538593,0,1,pilot-containment-cone-plate-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.19755606513622026,0.8024439348637797,1,0,pilot-containment-cone-plate-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9091792461567445,0.09082075384325546,0,1,pilot-containment-cone-plate-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.2309783115155597,0.7690216884844403,1,1,pilot-containment-cone-plate-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.3178815344056405,0.6821184655943595,1,1,pilot-containment-cone-plate-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4117471184542755,0.5882528815457245,1,1,pilot-containment-cone-plate-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5954878273561107,0.4045121726438893,0,1,pilot-containment-cone-plate-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.27988290883509037,0.7201170911649096,1,1,pilot-containment-cone-plate-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.23918807436805556,0.7608119256319444,1,1,pilot-containment-cone-plate-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.3745090955563599,0.6254909044436401,1,1,pilot-containment-cylinder-bowl-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7316645934469164,0.2683354065530836,0,0,pilot-containment-cylinder-bowl-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6418945509924727,0.3581054490075273,0,0,pilot-containment-cylinder-bowl-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.015116373360729018,0.984883626639271,1,0,pilot-containment-cylinder-bowl-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.20168847995727468,0.7983115200427253,1,1,pilot-containment-cylinder-bowl-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.2758781003826787,0.7241218996173213,1,1,pilot-containment-cylinder-bowl-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.912573735036571,0.08742626496342899,0,1,pilot-containment-cylinder-bowl-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.37906345307569445,0.6209365469243056,1,1,pilot-containment-cylinder-bowl-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.13305634036752723,0.8669436596324728,1,1,pilot-containment-cylinder-bowl-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.38052206693337653,0.6194779330666235,1,1,pilot-containment-cylinder-bowl-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4771512167053499,0.5228487832946501,1,1,pilot-containment-cylinder-bowl-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7714342471275372,0.22856575287246286,0,1,pilot-containment-cylinder-bowl-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.44944055067812594,0.5505594493218741,1,1,pilot-containment-cylinder-bowl-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6055016877971204,0.39449831220287956,0,1,pilot-containment-cylinder-bowl-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.09133380824664783,0.9086661917533522,1,1,pilot-containment-cylinder-bowl-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.2840647944626348,0.7159352055373652,1,0,pilot-containment-cylinder-bowl-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.23939033900491513,0.7606096609950849,1,1,pilot-containment-cylinder-bowl-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.49836492843430424,0.5016350715656958,1,1,pilot-containment-cylinder-bowl-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.1140616453719191,0.8859383546280809,1,1,pilot-containment-cylinder-bowl-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.12537426196179058,0.8746257380382094,1,1,pilot-containment-cylinder-bowl-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5888280852700722,0.4111719147299277,0,0,pilot-containment-cylinder-bowl-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.051240137786091045,0.948759862213909,1,0,pilot-containment-cylinder-bowl-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.0218777973687716,0.9781222026312284,1,0,pilot-containment-cylinder-bowl-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9400601097575187,0.05993989024248127,0,0,pilot-containment-cylinder-bowl-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6393858923750388,0.36061410762496116,0,1,pilot-containment-cylinder-bowl-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.15565449965653544,0.8443455003434646,1,1,pilot-containment-multi-bowl-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7554904984932594,0.24450950150674058,0,0,pilot-containment-multi-bowl-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5399796083804445,0.46002039161955555,0,0,pilot-containment-multi-bowl-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5631884839699447,0.4368115160300553,0,0,pilot-containment-multi-bowl-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4989246246456822,0.5010753753543178,1,0,pilot-containment-multi-bowl-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7062800258419173,0.2937199741580827,0,1,pilot-containment-multi-bowl-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.059072638820835244,0.9409273611791648,1,1,pilot-containment-multi-bowl-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7141796692146826,0.28582033078531743,0,0,pilot-containment-multi-bowl-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.2482339883452912,0.7517660116547088,1,1,pilot-containment-multi-bowl-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.09261841099470602,0.907381589005294,1,1,pilot-containment-multi-bowl-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6375874526247951,0.3624125473752049,0,1,pilot-containment-multi-bowl-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5093114795596887,0.4906885204403113,0,0,pilot-containment-multi-bowl-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.31987611184782927,0.6801238881521707,1,1,pilot-containment-multi-bowl-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.8645151982711944,0.1354848017288056,0,1,pilot-containment-multi-bowl-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6005648959717433,0.3994351040282567,0,0,pilot-containment-multi-bowl-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.3665639568280836,0.6334360431719164,1,1,pilot-containment-multi-bowl-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.20001688677427376,0.7999831132257262,1,1,pilot-containment-multi-bowl-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.3533764329849792,0.6466235670150208,1,1,pilot-containment-multi-bowl-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.495506110058214,0.504493889941786,1,0,pilot-containment-multi-bowl-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.25903633287885774,0.7409636671211423,1,1,pilot-containment-multi-bowl-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6702076426714707,0.32979235732852924,0,0,pilot-containment-multi-bowl-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5585441361193987,0.4414558638806013,0,1,pilot-containment-multi-bowl-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.45405201977629095,0.545947980223709,1,0,pilot-containment-multi-bowl-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.13570315397665111,0.8642968460233489,1,1,pilot-containment-multi-bowl-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5318213973930598,0.4681786026069402,0,1,pilot-containment-multi-bowl-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5994895863224718,0.40051041367752815,0,1,pilot-containment-torus-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.1074594563701986,0.8925405436298014,1,1,pilot-containment-torus-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.350736391106954,0.649263608893046,1,1,pilot-containment-torus-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4597791273621211,0.5402208726378789,1,1,pilot-containment-torus-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.44188391816316974,0.5581160818368303,1,0,pilot-containment-torus-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6679430249037488,0.3320569750962512,0,0,pilot-containment-torus-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6887528611939012,0.3112471388060988,0,1,pilot-containment-torus-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.8068918375079497,0.1931081624920503,0,0,pilot-containment-torus-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.462949874278767,0.537050125721233,1,1,pilot-containment-torus-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7567875974153697,0.24321240258463028,0,0,pilot-containment-torus-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.8761124906545599,0.1238875093454401,0,0,pilot-containment-torus-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5188257200268973,0.48117427997310264,0,1,pilot-containment-torus-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6285870263387667,0.3714129736612332,0,0,pilot-containment-torus-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7647717151029831,0.2352282848970169,0,0,pilot-containment-torus-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.24680413703237458,0.7531958629676254,1,0,pilot-containment-torus-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7714830547979897,0.22851694520201024,0,1,pilot-containment-torus-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6148044064866715,0.38519559351332855,0,1,pilot-containment-torus-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.17490467060153558,0.8250953293984644,1,1,pilot-containment-torus-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6075912159242791,0.39240878407572083,0,1,pilot-containment-torus-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.05694609469680634,0.9430539053031937,1,1,pilot-containment-torus-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.42996616240361574,0.5700338375963843,1,1,pilot-containment-torus-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.710974486342189,0.2890255136578111,0,0,pilot-containment-torus-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6713205472526038,0.32867945274739624,0,1,pilot-containment-torus-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.8332637343565455,0.16673626564345445,0,0,pilot-containment-torus-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7920923701305389,0.2079076298694611,0,0,pilot-containment-torus-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.44456552215225253,0.5554344778477475,1,0,pilot-containment-vase-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6562010504814506,0.34379894951854933,0,1,pilot-containment-vase-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6126761325487851,0.38732386745121494,0,1,pilot-containment-vase-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.652260969988454,0.34773903001154605,0,0,pilot-containment-vase-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.5138863239233361,0.4861136760766639,0,0,pilot-containment-vase-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9098647090352916,0.09013529096470842,0,0,pilot-containment-vase-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7790639109441008,0.2209360890558992,0,1,pilot-containment-vase-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4391516657186124,0.5608483342813876,1,0,pilot-containment-vase-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.8890556234112497,0.1109443765887503,0,0,pilot-containment-vase-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6025728453111162,0.3974271546888838,0,0,pilot-containment-vase-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9315036321523557,0.06849636784764433,0,0,pilot-containment-vase-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.20904229532224483,0.7909577046777552,1,1,pilot-containment-vase-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.46344469028120416,0.5365553097187958,1,0,pilot-containment-vase-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6865650093488773,0.31343499065112274,0,0,pilot-containment-vase-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.2841726589670832,0.7158273410329168,1,1,pilot-containment-vase-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7961784681216757,0.20382153187832433,0,0,pilot-containment-vase-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.39602762583090234,0.6039723741690977,1,1,pilot-containment-vase-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9145059946810558,0.08549400531894424,0,0,pilot-containment-vase-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.4368725484079633,0.5631274515920367,1,1,pilot-containment-vase-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9091949917147362,0.0908050082852638,0,1,pilot-containment-vase-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.9403105764533578,0.059689423546642216,0,0,pilot-containment-vase-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.35317960993435715,0.6468203900656428,1,1,pilot-containment-vase-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.6050886050753069,0.39491139492469307,0,0,pilot-containment-vase-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.3790934150616423,0.6209065849383577,1,0,pilot-containment-vase-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7577519379844961,0.6559633027522935,A,0.7636776775153369,0.2363223224846631,0,0,pilot-containment-vase-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
CSWM,containment,containment,0.7083333333333334,0.5963302752293578,B,0.6990533817660614,0.3009466182339386,0,0,pilot-containment-bowl-familiarization-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,containment,0,Contrastive,containment,0
